id,order_id,nfe_number,nfe_access_key,series,issued_at,status,total_amount,xml_storage_uri,created_at,updated_at
22753,32418,NFE000022753,73822201032527726238806911824725094256438393,001,2026-12-04 14:58:25,rejected,3753.79,s3://lh-nautical-nfe/73822201032527726238806911824725094256438393.xml,2026-12-04 14:58:25,2026-12-04 14:58:25
22754,32419,NFE000022754,25630260579493559995655019645665293941506395,001,2026-04-21 21:47:57,authorized,27703.68,s3://lh-nautical-nfe/25630260579493559995655019645665293941506395.xml,2026-04-21 21:47:57,2026-04-21 21:47:57
22755,32420,NFE000022755,21636500678413979425320988384025505741123041,001,2022-05-21 21:19:02,authorized,48996.19,s3://lh-nautical-nfe/21636500678413979425320988384025505741123041.xml,2022-05-21 21:19:02,2022-05-21 21:19:02
22756,32422,NFE000022756,19065874487925879355841752504105496977954991,001,2022-09-01 20:20:53,authorized,18538.84,s3://lh-nautical-nfe/19065874487925879355841752504105496977954991.xml,2022-09-01 20:20:53,2022-09-01 20:20:53
22757,32424,NFE000022757,95470541268432471289116406063281160998979035,001,2025-02-06 10:41:22,authorized,29609.61,s3://lh-nautical-nfe/95470541268432471289116406063281160998979035.xml,2025-02-06 10:41:22,2025-02-06 10:41:22
22759,32427,NFE000022759,74361679180692736654143143462756702526180125,001,2026-04-12 11:48:13,authorized,20486.01,s3://lh-nautical-nfe/74361679180692736654143143462756702526180125.xml,2026-04-12 11:48:13,2026-04-12 11:48:13
22760,32428,NFE000022760,16638497422584219595746654068210576144572833,001,2020-01-08 21:54:02,authorized,47823.75,s3://lh-nautical-nfe/16638497422584219595746654068210576144572833.xml,2020-01-08 21:54:02,2020-01-08 21:54:02
22761,32429,NFE000022761,16446989310508574134893454597724208242736254,001,2026-04-01 11:36:01,authorized,19811.08,s3://lh-nautical-nfe/16446989310508574134893454597724208242736254.xml,2026-04-01 11:36:01,2026-04-01 11:36:01
22762,32431,NFE000022762,87482827811828794646386362782560238616893847,001,2023-12-21 19:45:34,authorized,40284.25,s3://lh-nautical-nfe/87482827811828794646386362782560238616893847.xml,2023-12-21 19:45:34,2023-12-21 19:45:34
22763,32432,NFE000022763,40422580759566636559549795455831387609890221,001,2024-10-31 13:11:41,authorized,44202.65,s3://lh-nautical-nfe/40422580759566636559549795455831387609890221.xml,2024-10-31 13:11:41,2024-10-31 13:11:41
22764,32433,NFE000022764,72965195309511893306078846212326584294732356,001,2022-01-27 18:30:14,authorized,45017.52,s3://lh-nautical-nfe/72965195309511893306078846212326584294732356.xml,2022-01-27 18:30:14,2022-01-27 18:30:14
22765,32435,NFE000022765,79174409756412856891729832687904292956662860,001,2021-12-11 04:49:39,authorized,26016.64,s3://lh-nautical-nfe/79174409756412856891729832687904292956662860.xml,2021-12-11 04:49:39,2021-12-11 04:49:39
22766,32436,NFE000022766,73216226425003373442577770847605055585158115,001,2026-01-04 22:14:03,authorized,35004.38,s3://lh-nautical-nfe/73216226425003373442577770847605055585158115.xml,2026-01-04 22:14:03,2026-01-04 22:14:03
22767,32437,NFE000022767,14185510319136020613352070426380950854443768,001,2024-11-04 05:01:05,authorized,31029.42,s3://lh-nautical-nfe/14185510319136020613352070426380950854443768.xml,2024-11-04 05:01:05,2024-11-04 05:01:05
22768,32438,NFE000022768,05522230707223804668841554290662608904351574,001,2025-10-14 03:32:22,rejected,15770.05,s3://lh-nautical-nfe/05522230707223804668841554290662608904351574.xml,2025-10-14 03:32:22,2025-10-14 03:32:22
22769,32439,NFE000022769,18849656117180743283828929082223674396764016,001,2025-04-07 20:15:47,authorized,10957.20,s3://lh-nautical-nfe/18849656117180743283828929082223674396764016.xml,2025-04-07 20:15:47,2025-04-07 20:15:47
22770,32441,NFE000022770,77670904927608190948088318239414243594590831,001,2022-10-29 21:31:11,authorized,65088.83,s3://lh-nautical-nfe/77670904927608190948088318239414243594590831.xml,2022-10-29 21:31:11,2022-10-29 21:31:11
22771,32442,NFE000022771,67599802448820522693542822587068532997274031,001,2026-11-12 19:04:35,authorized,43617.03,s3://lh-nautical-nfe/67599802448820522693542822587068532997274031.xml,2026-11-12 19:04:35,2026-11-12 19:04:35
22772,32444,NFE000022772,82104647882276027329412627572897482746764117,001,2026-12-04 16:14:02,authorized,41956.11,s3://lh-nautical-nfe/82104647882276027329412627572897482746764117.xml,2026-12-04 16:14:02,2026-12-04 16:14:02
22773,32447,NFE000022773,28440987102406506766483926587451877587354881,001,2020-04-26 05:46:39,authorized,29423.76,s3://lh-nautical-nfe/28440987102406506766483926587451877587354881.xml,2020-04-26 05:46:39,2020-04-26 05:46:39
22774,32449,NFE000022774,69235153548286478754574196705892979446996222,001,2023-02-03 04:51:38,authorized,35360.37,s3://lh-nautical-nfe/69235153548286478754574196705892979446996222.xml,2023-02-03 04:51:38,2023-02-03 04:51:38
22775,32450,NFE000022775,06724081976185472542777569350510612143899255,001,2024-03-29 09:13:32,authorized,22361.51,s3://lh-nautical-nfe/06724081976185472542777569350510612143899255.xml,2024-03-29 09:13:32,2024-03-29 09:13:32
22776,32451,NFE000022776,86443258330100448865917760714139272040196368,001,2023-09-01 23:45:53,authorized,31924.31,s3://lh-nautical-nfe/86443258330100448865917760714139272040196368.xml,2023-09-01 23:45:53,2023-09-01 23:45:53
22777,32452,NFE000022777,95704201478030671324673387159935176028289164,001,2024-11-06 23:25:18,authorized,55840.93,s3://lh-nautical-nfe/95704201478030671324673387159935176028289164.xml,2024-11-06 23:25:18,2024-11-06 23:25:18
22778,32453,NFE000022778,67563624349739934155123496435268584861841208,001,2020-02-28 09:02:36,authorized,57677.91,s3://lh-nautical-nfe/67563624349739934155123496435268584861841208.xml,2020-02-28 09:02:36,2020-02-28 09:02:36
22779,32454,NFE000022779,02027118924070062581174676487705309476538102,001,2023-02-12 14:44:20,authorized,13197.15,s3://lh-nautical-nfe/02027118924070062581174676487705309476538102.xml,2023-02-12 14:44:20,2023-02-12 14:44:20
22780,32455,NFE000022780,31276456729444352910550567569586018721310778,001,2024-09-07 19:12:11,authorized,2353.84,s3://lh-nautical-nfe/31276456729444352910550567569586018721310778.xml,2024-09-07 19:12:11,2024-09-07 19:12:11
22781,32458,NFE000022781,98497863105088796644596984816577367999298833,001,2024-02-09 04:19:16,authorized,7819.91,s3://lh-nautical-nfe/98497863105088796644596984816577367999298833.xml,2024-02-09 04:19:16,2024-02-09 04:19:16
22782,32460,NFE000022782,06233906310550006754581765415799316963224638,001,2021-12-11 06:05:03,cancelled,28180.29,s3://lh-nautical-nfe/06233906310550006754581765415799316963224638.xml,2021-12-11 06:05:03,2021-12-11 06:05:03
22783,32463,NFE000022783,96164036548312185294931690454792880597062522,001,2021-01-16 05:20:14,authorized,10627.74,s3://lh-nautical-nfe/96164036548312185294931690454792880597062522.xml,2021-01-16 05:20:14,2021-01-16 05:20:14
22784,32465,NFE000022784,01896219192427347584200077679515412367180497,001,2026-01-26 22:16:13,authorized,4502.04,s3://lh-nautical-nfe/01896219192427347584200077679515412367180497.xml,2026-01-26 22:16:13,2026-01-26 22:16:13
22785,32466,NFE000022785,99085091839734039961844348495974646504222162,001,2022-01-13 00:06:22,authorized,33440.37,s3://lh-nautical-nfe/99085091839734039961844348495974646504222162.xml,2022-01-13 00:06:22,2022-01-13 00:06:22
22786,32467,NFE000022786,47092850187816591675883450630510824349586432,001,2025-06-16 09:54:34,authorized,17994.11,s3://lh-nautical-nfe/47092850187816591675883450630510824349586432.xml,2025-06-16 09:54:34,2025-06-16 09:54:34
22787,32469,NFE000022787,39624011505734729882093368808250651424132218,001,2022-12-03 16:20:23,authorized,57280.53,s3://lh-nautical-nfe/39624011505734729882093368808250651424132218.xml,2022-12-03 16:20:23,2022-12-03 16:20:23
22788,32471,NFE000022788,24597587351599902958947878142756456432252698,001,2025-03-30 01:36:00,authorized,5302.68,s3://lh-nautical-nfe/24597587351599902958947878142756456432252698.xml,2025-03-30 01:36:00,2025-03-30 01:36:00
22789,32472,NFE000022789,81470813803128064421434670522469010842230489,001,2024-12-26 07:06:39,authorized,43412.08,s3://lh-nautical-nfe/81470813803128064421434670522469010842230489.xml,2024-12-26 07:06:39,2024-12-26 07:06:39
22790,32474,NFE000022790,93311727724721340295815055089640012553231948,001,2026-03-04 03:56:43,authorized,44934.52,s3://lh-nautical-nfe/93311727724721340295815055089640012553231948.xml,2026-03-04 03:56:43,2026-03-04 03:56:43
22791,32475,NFE000022791,40057577724171593178068795271557451457080104,001,2026-10-29 06:04:09,authorized,51485.22,s3://lh-nautical-nfe/40057577724171593178068795271557451457080104.xml,2026-10-29 06:04:09,2026-10-29 06:04:09
22792,32476,NFE000022792,58938326861190135504686373025831561814792388,001,2025-11-14 23:18:15,authorized,19891.95,s3://lh-nautical-nfe/58938326861190135504686373025831561814792388.xml,2025-11-14 23:18:15,2025-11-14 23:18:15
22793,32477,NFE000022793,39746260210722016784788660779080544851108575,001,2023-02-09 06:58:06,authorized,23720.55,s3://lh-nautical-nfe/39746260210722016784788660779080544851108575.xml,2023-02-09 06:58:06,2023-02-09 06:58:06
22794,32478,NFE000022794,84904170431528358511294216752861124771385433,001,2026-02-26 21:23:02,authorized,12928.17,s3://lh-nautical-nfe/84904170431528358511294216752861124771385433.xml,2026-02-26 21:23:02,2026-02-26 21:23:02
22795,32479,NFE000022795,40107020156408520762810003895446823403793964,001,2026-12-22 10:15:43,authorized,49687.25,s3://lh-nautical-nfe/40107020156408520762810003895446823403793964.xml,2026-12-22 10:15:43,2026-12-22 10:15:43
22796,32480,NFE000022796,16605685333995061019326769127238793703223776,001,2020-04-01 10:45:33,authorized,14273.09,s3://lh-nautical-nfe/16605685333995061019326769127238793703223776.xml,2020-04-01 10:45:33,2020-04-01 10:45:33
22797,32481,NFE000022797,49505019553615983900422550112824719536399254,001,2022-09-07 06:27:35,authorized,61716.88,s3://lh-nautical-nfe/49505019553615983900422550112824719536399254.xml,2022-09-07 06:27:35,2022-09-07 06:27:35
22798,32482,NFE000022798,83797247620168046927706010919085040029173917,001,2020-09-25 13:12:19,rejected,30556.86,s3://lh-nautical-nfe/83797247620168046927706010919085040029173917.xml,2020-09-25 13:12:19,2020-09-25 13:12:19
22799,32483,NFE000022799,96358648659772290541031578714519987517058750,001,2023-02-25 08:48:32,authorized,59189.93,s3://lh-nautical-nfe/96358648659772290541031578714519987517058750.xml,2023-02-25 08:48:32,2023-02-25 08:48:32
22800,32484,NFE000022800,49207340926707558206673280186234415631089164,001,2023-02-05 21:44:05,authorized,48815.91,s3://lh-nautical-nfe/49207340926707558206673280186234415631089164.xml,2023-02-05 21:44:05,2023-02-05 21:44:05
22801,32485,NFE000022801,66659147946456824633825276584987566153001957,001,2023-02-27 16:38:41,authorized,7494.11,s3://lh-nautical-nfe/66659147946456824633825276584987566153001957.xml,2023-02-27 16:38:41,2023-02-27 16:38:41
22802,32489,NFE000022802,11959189474835723066074484757021334059769712,001,2022-11-27 17:10:33,authorized,38438.42,s3://lh-nautical-nfe/11959189474835723066074484757021334059769712.xml,2022-11-27 17:10:33,2022-11-27 17:10:33
22803,32491,NFE000022803,27309321374999266227593866486896084608384001,001,2023-01-10 05:29:34,authorized,36520.48,s3://lh-nautical-nfe/27309321374999266227593866486896084608384001.xml,2023-01-10 05:29:34,2023-01-10 05:29:34
22804,32492,NFE000022804,57538209596759272232950476304812183845825636,001,2021-12-24 12:42:50,authorized,32063.02,s3://lh-nautical-nfe/57538209596759272232950476304812183845825636.xml,2021-12-24 12:42:50,2021-12-24 12:42:50
22805,32493,NFE000022805,86683959157276540674847389083024318822180070,001,2026-01-28 13:05:00,authorized,22650.74,s3://lh-nautical-nfe/86683959157276540674847389083024318822180070.xml,2026-01-28 13:05:00,2026-01-28 13:05:00
22806,32496,NFE000022806,12286320820535294658614185972634404277237842,001,2021-04-28 02:33:13,authorized,22304.17,s3://lh-nautical-nfe/12286320820535294658614185972634404277237842.xml,2021-04-28 02:33:13,2021-04-28 02:33:13
22807,32498,NFE000022807,88284992769678280347000450451227489071875692,001,2022-01-15 18:15:49,authorized,62024.94,s3://lh-nautical-nfe/88284992769678280347000450451227489071875692.xml,2022-01-15 18:15:49,2022-01-15 18:15:49
22808,32499,NFE000022808,14922196214951801699239799882545669271499980,001,2025-10-26 09:58:18,authorized,67553.32,s3://lh-nautical-nfe/14922196214951801699239799882545669271499980.xml,2025-10-26 09:58:18,2025-10-26 09:58:18
22809,32500,NFE000022809,31421342467878188278760413678459496289280470,001,2025-05-19 08:22:38,authorized,58412.30,s3://lh-nautical-nfe/31421342467878188278760413678459496289280470.xml,2025-05-19 08:22:38,2025-05-19 08:22:38
22810,32501,NFE000022810,17158387320010282304212336901393389907103671,001,2025-11-02 11:15:29,authorized,27585.99,s3://lh-nautical-nfe/17158387320010282304212336901393389907103671.xml,2025-11-02 11:15:29,2025-11-02 11:15:29
22811,32503,NFE000022811,55843303301257064074183938274322587394918534,001,2021-02-21 04:17:31,authorized,14364.06,s3://lh-nautical-nfe/55843303301257064074183938274322587394918534.xml,2021-02-21 04:17:31,2021-02-21 04:17:31
22812,32505,NFE000022812,11840147768380288623459434044716680428065327,001,2025-03-01 02:17:01,authorized,34293.38,s3://lh-nautical-nfe/11840147768380288623459434044716680428065327.xml,2025-03-01 02:17:01,2025-03-01 02:17:01
22813,32506,NFE000022813,60878333707440846148332047608935205230796332,001,2024-05-26 23:43:20,authorized,17192.36,s3://lh-nautical-nfe/60878333707440846148332047608935205230796332.xml,2024-05-26 23:43:20,2024-05-26 23:43:20
22814,32509,NFE000022814,67213627299918779268390805010780495846912102,001,2023-12-24 14:00:10,authorized,8543.99,s3://lh-nautical-nfe/67213627299918779268390805010780495846912102.xml,2023-12-24 14:00:10,2023-12-24 14:00:10
22815,32510,NFE000022815,37220948250470837046172097267421763426548853,001,2024-12-02 20:36:31,authorized,57796.31,s3://lh-nautical-nfe/37220948250470837046172097267421763426548853.xml,2024-12-02 20:36:31,2024-12-02 20:36:31
22816,32511,NFE000022816,12276407586283692631829418188505889246132886,001,2024-04-17 21:54:42,cancelled,77715.90,s3://lh-nautical-nfe/12276407586283692631829418188505889246132886.xml,2024-04-17 21:54:42,2024-04-17 21:54:42
22817,32512,NFE000022817,08468245791809089457242255445602194875526742,001,2022-11-07 17:18:29,authorized,35720.33,s3://lh-nautical-nfe/08468245791809089457242255445602194875526742.xml,2022-11-07 17:18:29,2022-11-07 17:18:29
22818,32513,NFE000022818,55390752225375132955091699678116359771378540,001,2025-02-15 18:13:18,authorized,2578.70,s3://lh-nautical-nfe/55390752225375132955091699678116359771378540.xml,2025-02-15 18:13:18,2025-02-15 18:13:18
22819,32515,NFE000022819,46641012343234860850412558761929105192061746,001,2021-09-17 14:54:58,authorized,30868.44,s3://lh-nautical-nfe/46641012343234860850412558761929105192061746.xml,2021-09-17 14:54:58,2021-09-17 14:54:58
22820,32516,NFE000022820,43968327913717775344389534820708672836420677,001,2026-12-22 04:54:32,authorized,54734.99,s3://lh-nautical-nfe/43968327913717775344389534820708672836420677.xml,2026-12-22 04:54:32,2026-12-22 04:54:32
22821,32517,NFE000022821,33626646088402395510347235585416582391703549,001,2023-08-19 11:43:53,authorized,11028.96,s3://lh-nautical-nfe/33626646088402395510347235585416582391703549.xml,2023-08-19 11:43:53,2023-08-19 11:43:53
22822,32518,NFE000022822,47273837528331469479829243532869073823265368,001,2025-10-25 10:34:28,authorized,25378.43,s3://lh-nautical-nfe/47273837528331469479829243532869073823265368.xml,2025-10-25 10:34:28,2025-10-25 10:34:28
22823,32519,NFE000022823,84358923807459883598449726117727433885982533,001,2026-04-28 20:45:24,authorized,11655.60,s3://lh-nautical-nfe/84358923807459883598449726117727433885982533.xml,2026-04-28 20:45:24,2026-04-28 20:45:24
22824,32520,NFE000022824,82533850984134084288782946582092894192487688,001,2025-01-05 19:47:17,authorized,26202.72,s3://lh-nautical-nfe/82533850984134084288782946582092894192487688.xml,2025-01-05 19:47:17,2025-01-05 19:47:17
22825,32522,NFE000022825,39636954343700979915790831849215995128010517,001,2023-02-26 18:59:37,authorized,21165.99,s3://lh-nautical-nfe/39636954343700979915790831849215995128010517.xml,2023-02-26 18:59:37,2023-02-26 18:59:37
22826,32523,NFE000022826,24910180417599403126932938813329126490594821,001,2024-02-24 06:39:19,authorized,25771.87,s3://lh-nautical-nfe/24910180417599403126932938813329126490594821.xml,2024-02-24 06:39:19,2024-02-24 06:39:19
22827,32524,NFE000022827,94723330184276304782771780256772171348981801,001,2025-04-03 16:39:09,authorized,28681.41,s3://lh-nautical-nfe/94723330184276304782771780256772171348981801.xml,2025-04-03 16:39:09,2025-04-03 16:39:09
22828,32525,NFE000022828,41068103210311842625347161061705909848226224,001,2026-03-22 04:49:38,authorized,19902.54,s3://lh-nautical-nfe/41068103210311842625347161061705909848226224.xml,2026-03-22 04:49:38,2026-03-22 04:49:38
22829,32527,NFE000022829,47444903952429617618535971130701543046499889,001,2025-04-22 23:24:18,cancelled,39210.31,s3://lh-nautical-nfe/47444903952429617618535971130701543046499889.xml,2025-04-22 23:24:18,2025-04-22 23:24:18
22830,32528,NFE000022830,47622156244657179253064240804365536155030202,001,2026-01-01 15:41:45,authorized,21157.60,s3://lh-nautical-nfe/47622156244657179253064240804365536155030202.xml,2026-01-01 15:41:45,2026-01-01 15:41:45
22831,32529,NFE000022831,55044963692537162052400699364535393703508124,001,2025-01-08 14:06:12,authorized,19257.41,s3://lh-nautical-nfe/55044963692537162052400699364535393703508124.xml,2025-01-08 14:06:12,2025-01-08 14:06:12
22832,32530,NFE000022832,62017882548396320492546479402884864962188579,001,2026-10-22 02:43:11,authorized,66955.49,s3://lh-nautical-nfe/62017882548396320492546479402884864962188579.xml,2026-10-22 02:43:11,2026-10-22 02:43:11
22833,32532,NFE000022833,16654232382956777271606854306533090072919218,001,2024-01-21 01:38:28,authorized,21377.40,s3://lh-nautical-nfe/16654232382956777271606854306533090072919218.xml,2024-01-21 01:38:28,2024-01-21 01:38:28
22834,32533,NFE000022834,23914690040007716918393064454020417429508112,001,2021-04-23 19:58:52,authorized,29375.21,s3://lh-nautical-nfe/23914690040007716918393064454020417429508112.xml,2021-04-23 19:58:52,2021-04-23 19:58:52
22835,32535,NFE000022835,74732017593881052172071512619813327234870315,001,2024-02-16 01:48:20,authorized,10233.30,s3://lh-nautical-nfe/74732017593881052172071512619813327234870315.xml,2024-02-16 01:48:20,2024-02-16 01:48:20
22836,32536,NFE000022836,89679104469963236611804067979233554329815726,001,2021-06-30 05:39:18,authorized,6156.23,s3://lh-nautical-nfe/89679104469963236611804067979233554329815726.xml,2021-06-30 05:39:18,2021-06-30 05:39:18
22838,32538,NFE000022838,36054005957137019236792285579008302337266754,001,2020-02-04 10:47:38,cancelled,31401.37,s3://lh-nautical-nfe/36054005957137019236792285579008302337266754.xml,2020-02-04 10:47:38,2020-02-04 10:47:38
22839,32541,NFE000022839,56876121593807159940304260738950876399019545,001,2025-02-27 19:00:29,authorized,9623.47,s3://lh-nautical-nfe/56876121593807159940304260738950876399019545.xml,2025-02-27 19:00:29,2025-02-27 19:00:29
22840,32542,NFE000022840,45197024921003389695415583069788421205459341,001,2024-12-06 09:58:53,authorized,5816.67,s3://lh-nautical-nfe/45197024921003389695415583069788421205459341.xml,2024-12-06 09:58:53,2024-12-06 09:58:53
22841,32543,NFE000022841,10619994372625294280610348597926400743172407,001,2023-03-11 10:48:31,authorized,17119.13,s3://lh-nautical-nfe/10619994372625294280610348597926400743172407.xml,2023-03-11 10:48:31,2023-03-11 10:48:31
22842,32545,NFE000022842,17549140369877891637337201409302289850714283,001,2024-02-11 12:34:24,authorized,35751.94,s3://lh-nautical-nfe/17549140369877891637337201409302289850714283.xml,2024-02-11 12:34:24,2024-02-11 12:34:24
22843,32546,NFE000022843,93337204229297235234722236816187004137461238,001,2025-01-17 04:16:54,authorized,12329.37,s3://lh-nautical-nfe/93337204229297235234722236816187004137461238.xml,2025-01-17 04:16:54,2025-01-17 04:16:54
22844,32548,NFE000022844,80764214858031385465412042207521287513327590,001,2026-01-05 02:02:44,authorized,77643.78,s3://lh-nautical-nfe/80764214858031385465412042207521287513327590.xml,2026-01-05 02:02:44,2026-01-05 02:02:44
22845,32549,NFE000022845,68614792726641145464704406018578960159481846,001,2020-01-25 16:02:17,authorized,2875.36,s3://lh-nautical-nfe/68614792726641145464704406018578960159481846.xml,2020-01-25 16:02:17,2020-01-25 16:02:17
22846,32550,NFE000022846,65575692621579570383672480981263953809897703,001,2024-09-25 11:14:18,rejected,33088.64,s3://lh-nautical-nfe/65575692621579570383672480981263953809897703.xml,2024-09-25 11:14:18,2024-09-25 11:14:18
22847,32552,NFE000022847,57738061209092500382317432068388483397113617,001,2026-12-01 23:50:57,authorized,19076.28,s3://lh-nautical-nfe/57738061209092500382317432068388483397113617.xml,2026-12-01 23:50:57,2026-12-01 23:50:57
22848,32553,NFE000022848,23468927029040802123056646976679893303387367,001,2022-10-27 05:03:39,authorized,5540.99,s3://lh-nautical-nfe/23468927029040802123056646976679893303387367.xml,2022-10-27 05:03:39,2022-10-27 05:03:39
22849,32554,NFE000022849,41793837562290356868581421542041581686744715,001,2024-03-27 20:31:48,authorized,18843.99,s3://lh-nautical-nfe/41793837562290356868581421542041581686744715.xml,2024-03-27 20:31:48,2024-03-27 20:31:48
22850,32555,NFE000022850,64127509036597780005759146536285050865987527,001,2025-05-09 17:10:18,authorized,26821.52,s3://lh-nautical-nfe/64127509036597780005759146536285050865987527.xml,2025-05-09 17:10:18,2025-05-09 17:10:18
22851,32556,NFE000022851,97941527880177789217738352150398593727561108,001,2025-09-06 06:47:59,authorized,18313.32,s3://lh-nautical-nfe/97941527880177789217738352150398593727561108.xml,2025-09-06 06:47:59,2025-09-06 06:47:59
22852,32557,NFE000022852,52183467279282138176623568331056627742292700,001,2023-08-15 05:29:15,authorized,41055.70,s3://lh-nautical-nfe/52183467279282138176623568331056627742292700.xml,2023-08-15 05:29:15,2023-08-15 05:29:15
22853,32558,NFE000022853,25395837052236708706120289909416711507542516,001,2022-01-20 13:38:28,authorized,46433.74,s3://lh-nautical-nfe/25395837052236708706120289909416711507542516.xml,2022-01-20 13:38:28,2022-01-20 13:38:28
22854,32560,NFE000022854,28910679525045481783772157777755857511263998,001,2022-10-02 03:34:46,authorized,8830.70,s3://lh-nautical-nfe/28910679525045481783772157777755857511263998.xml,2022-10-02 03:34:46,2022-10-02 03:34:46
22855,32561,NFE000022855,56595720028593166424578254719698365930869467,001,2024-10-22 10:38:13,authorized,55019.18,s3://lh-nautical-nfe/56595720028593166424578254719698365930869467.xml,2024-10-22 10:38:13,2024-10-22 10:38:13
22856,32562,NFE000022856,67464953921564003763412937911298958134634763,001,2026-05-28 03:25:58,authorized,7493.00,s3://lh-nautical-nfe/67464953921564003763412937911298958134634763.xml,2026-05-28 03:25:58,2026-05-28 03:25:58
22857,32564,NFE000022857,62530850878984223796770526093853988663247419,001,2025-09-12 23:36:39,authorized,35254.63,s3://lh-nautical-nfe/62530850878984223796770526093853988663247419.xml,2025-09-12 23:36:39,2025-09-12 23:36:39
22858,32565,NFE000022858,54485469861015609488134133975041643342305300,001,2023-09-29 08:26:18,authorized,57292.98,s3://lh-nautical-nfe/54485469861015609488134133975041643342305300.xml,2023-09-29 08:26:18,2023-09-29 08:26:18
22859,32566,NFE000022859,84916345462712341324582204876028584708590285,001,2022-01-08 11:18:05,authorized,22683.82,s3://lh-nautical-nfe/84916345462712341324582204876028584708590285.xml,2022-01-08 11:18:05,2022-01-08 11:18:05
22860,32567,NFE000022860,98935620145128909975482154005410621119150681,001,2022-10-26 16:01:35,authorized,61453.04,s3://lh-nautical-nfe/98935620145128909975482154005410621119150681.xml,2022-10-26 16:01:35,2022-10-26 16:01:35
22861,32570,NFE000022861,51677653903828423906639114760872499357412743,001,2025-01-15 03:45:04,authorized,62951.23,s3://lh-nautical-nfe/51677653903828423906639114760872499357412743.xml,2025-01-15 03:45:04,2025-01-15 03:45:04
22862,32572,NFE000022862,57894177667942922221236216912168863498945282,001,2023-03-25 00:07:03,authorized,39698.76,s3://lh-nautical-nfe/57894177667942922221236216912168863498945282.xml,2023-03-25 00:07:03,2023-03-25 00:07:03
22863,32573,NFE000022863,20539655621670298683547670920997805715044259,001,2025-12-10 06:35:00,authorized,45954.04,s3://lh-nautical-nfe/20539655621670298683547670920997805715044259.xml,2025-12-10 06:35:00,2025-12-10 06:35:00
22864,32574,NFE000022864,70441963202374330439867195065650676557678843,001,2025-10-16 05:07:53,authorized,40426.36,s3://lh-nautical-nfe/70441963202374330439867195065650676557678843.xml,2025-10-16 05:07:53,2025-10-16 05:07:53
22865,32575,NFE000022865,23694603481227082888926199480474106485009711,001,2026-07-08 20:06:45,authorized,55644.36,s3://lh-nautical-nfe/23694603481227082888926199480474106485009711.xml,2026-07-08 20:06:45,2026-07-08 20:06:45
22866,32576,NFE000022866,92885197792492473407847070733707772646390181,001,2023-03-09 10:11:37,authorized,63594.47,s3://lh-nautical-nfe/92885197792492473407847070733707772646390181.xml,2023-03-09 10:11:37,2023-03-09 10:11:37
22867,32577,NFE000022867,56012209151194341410550144150299287298202087,001,2026-04-22 13:26:22,authorized,80425.39,s3://lh-nautical-nfe/56012209151194341410550144150299287298202087.xml,2026-04-22 13:26:22,2026-04-22 13:26:22
22868,32578,NFE000022868,39714115995402069563652826475028138945970394,001,2024-11-17 02:39:00,authorized,37072.80,s3://lh-nautical-nfe/39714115995402069563652826475028138945970394.xml,2024-11-17 02:39:00,2024-11-17 02:39:00
22869,32579,NFE000022869,79434808503616650342791026420410508933236795,001,2022-10-23 16:21:15,authorized,61426.93,s3://lh-nautical-nfe/79434808503616650342791026420410508933236795.xml,2022-10-23 16:21:15,2022-10-23 16:21:15
22870,32582,NFE000022870,06083059738161024321939857657625856264693116,001,2024-07-12 19:44:32,authorized,4498.81,s3://lh-nautical-nfe/06083059738161024321939857657625856264693116.xml,2024-07-12 19:44:32,2024-07-12 19:44:32
22871,32583,NFE000022871,94451245855652132984597905106099052005048799,001,2020-02-18 13:59:50,authorized,33965.92,s3://lh-nautical-nfe/94451245855652132984597905106099052005048799.xml,2020-02-18 13:59:50,2020-02-18 13:59:50
22872,32586,NFE000022872,97137012860445314777355027883264963588340571,001,2024-04-23 19:37:45,authorized,6908.22,s3://lh-nautical-nfe/97137012860445314777355027883264963588340571.xml,2024-04-23 19:37:45,2024-04-23 19:37:45
22873,32587,NFE000022873,24501728356314639470752489079997586566867184,001,2022-11-23 09:37:29,authorized,18097.14,s3://lh-nautical-nfe/24501728356314639470752489079997586566867184.xml,2022-11-23 09:37:29,2022-11-23 09:37:29
22874,32588,NFE000022874,01962721141965113309197341252403236814138931,001,2021-12-27 10:58:31,authorized,31872.60,s3://lh-nautical-nfe/01962721141965113309197341252403236814138931.xml,2021-12-27 10:58:31,2021-12-27 10:58:31
22875,32589,NFE000022875,43920804688354301533100430799485097547504225,001,2025-12-08 13:59:29,authorized,5836.46,s3://lh-nautical-nfe/43920804688354301533100430799485097547504225.xml,2025-12-08 13:59:29,2025-12-08 13:59:29
22876,32590,NFE000022876,43275337389701491057878320502958011369979808,001,2020-09-22 12:50:49,authorized,9683.43,s3://lh-nautical-nfe/43275337389701491057878320502958011369979808.xml,2020-09-22 12:50:49,2020-09-22 12:50:49
22877,32593,NFE000022877,04967769771106074498636332347276928255983814,001,2025-03-08 00:05:32,authorized,108028.30,s3://lh-nautical-nfe/04967769771106074498636332347276928255983814.xml,2025-03-08 00:05:32,2025-03-08 00:05:32
22878,32594,NFE000022878,00778073189145153830510620627362963281203003,001,2025-12-23 06:48:32,authorized,27743.10,s3://lh-nautical-nfe/00778073189145153830510620627362963281203003.xml,2025-12-23 06:48:32,2025-12-23 06:48:32
