id,product_variant_id,location_id,movement_type,quantity,reference_table,reference_id,employee_id,notes,occurred_at,created_at
56543,265,4,purchase_in,49,goods_receipts,1381,4,,2024-01-05 20:40:55,2024-01-05 20:40:55
56544,918,4,purchase_in,42,goods_receipts,1381,4,,2024-01-05 20:40:55,2024-01-05 20:40:55
56545,983,4,purchase_in,31,goods_receipts,1381,4,,2024-01-05 20:40:55,2024-01-05 20:40:55
56546,116,4,sale_out,-10,orders,1967,9,,2024-01-05 20:48:20,2024-01-05 20:48:20
56547,41,4,sale_out,-4,orders,1967,9,,2024-01-05 20:48:20,2024-01-05 20:48:20
56548,83,4,sale_out,-2,orders,1967,9,,2024-01-05 20:48:20,2024-01-05 20:48:20
56549,1006,6,sale_out,-1,orders,21784,,,2024-01-05 21:06:40,2024-01-05 21:06:40
56550,28,6,sale_out,-3,orders,21784,,,2024-01-05 21:06:40,2024-01-05 21:06:40
56551,804,6,sale_out,-9,orders,21784,,,2024-01-05 21:06:40,2024-01-05 21:06:40
56552,980,6,sale_out,-10,orders,21784,,,2024-01-05 21:06:40,2024-01-05 21:06:40
56553,774,6,sale_out,-6,orders,21784,,,2024-01-05 21:06:40,2024-01-05 21:06:40
56554,392,5,sale_out,-7,orders,241,9,,2024-01-05 22:35:14,2024-01-05 22:35:14
56555,168,5,sale_out,-7,orders,241,9,,2024-01-05 22:35:14,2024-01-05 22:35:14
56556,232,5,sale_out,-6,orders,241,9,,2024-01-05 22:35:14,2024-01-05 22:35:14
56557,47,5,sale_out,-3,orders,241,9,,2024-01-05 22:35:14,2024-01-05 22:35:14
56558,910,5,sale_out,-3,orders,241,9,ver com gerente,2024-01-05 22:35:14,2024-01-05 22:35:14
56559,396,3,sale_out,-1,orders,26717,10,,2024-01-05 22:38:49,2024-01-05 22:38:49
56560,431,3,sale_out,-10,orders,26717,10,,2024-01-05 22:38:49,2024-01-05 22:38:49
56561,909,3,sale_out,-1,orders,26717,10,,2024-01-05 22:38:49,2024-01-05 22:38:49
56562,829,3,sale_out,-2,orders,26717,10,,2024-01-05 22:38:49,2024-01-05 22:38:49
56563,50,5,sale_out,-5,orders,28409,9,,2024-01-06 03:38:38,2024-01-06 03:38:38
56564,581,5,sale_out,-6,orders,28409,9,,2024-01-06 03:38:38,2024-01-06 03:38:38
56565,45,5,sale_out,-6,orders,28409,9,,2024-01-06 03:38:38,2024-01-06 03:38:38
56566,613,5,sale_out,-2,orders,28409,9,,2024-01-06 03:38:38,2024-01-06 03:38:38
56567,811,5,sale_out,-7,orders,1186,,,2024-01-06 03:53:42,2024-01-06 03:53:42
56568,762,5,sale_out,-8,orders,1186,,,2024-01-06 03:53:42,2024-01-06 03:53:42
56569,269,5,sale_out,-10,orders,1186,,,2024-01-06 03:53:42,2024-01-06 03:53:42
56570,432,5,sale_out,-4,orders,1186,,,2024-01-06 03:53:42,2024-01-06 03:53:42
56571,504,5,sale_out,-1,orders,24457,9,,2024-01-06 04:30:59,2024-01-06 04:30:59
56572,942,5,sale_out,-5,orders,24457,9,,2024-01-06 04:30:59,2024-01-06 04:30:59
56573,198,5,sale_out,-7,orders,24457,9,,2024-01-06 04:30:59,2024-01-06 04:30:59
56574,187,5,sale_out,-9,orders,24457,9,,2024-01-06 04:30:59,2024-01-06 04:30:59
56575,373,5,sale_out,-8,orders,21660,,,2024-01-06 04:57:24,2024-01-06 04:57:24
56576,808,5,sale_out,-8,orders,21660,,,2024-01-06 04:57:24,2024-01-06 04:57:24
56577,10,2,sale_out,-3,orders,43905,,,2024-01-06 05:26:15,2024-01-06 05:26:15
56578,647,2,sale_out,-3,orders,43905,,,2024-01-06 05:26:15,2024-01-06 05:26:15
56579,752,2,sale_out,-9,orders,43905,,,2024-01-06 05:26:15,2024-01-06 05:26:15
56580,149,2,sale_out,-9,orders,43905,,,2024-01-06 05:26:15,2024-01-06 05:26:15
56581,477,2,sale_out,-5,orders,34332,9,,2024-01-06 05:48:37,2024-01-06 05:48:37
56582,671,4,sale_out,-4,orders,47176,10,,2024-01-06 06:55:06,2024-01-06 06:55:06
56583,271,4,sale_out,-2,orders,47176,10,,2024-01-06 06:55:06,2024-01-06 06:55:06
56584,524,3,sale_out,-4,orders,36923,10,,2024-01-06 08:55:54,2024-01-06 08:55:54
56585,260,5,sale_out,-4,orders,20734,,,2024-01-06 09:01:20,2024-01-06 09:01:20
56586,933,5,sale_out,-4,orders,20734,,,2024-01-06 09:01:20,2024-01-06 09:01:20
56587,963,5,sale_out,-9,orders,20734,,,2024-01-06 09:01:20,2024-01-06 09:01:20
56588,881,5,sale_out,-7,orders,20734,,,2024-01-06 09:01:20,2024-01-06 09:01:20
56589,540,5,sale_out,-2,orders,20734,,,2024-01-06 09:01:20,2024-01-06 09:01:20
56590,178,3,sale_out,-7,orders,45422,6,,2024-01-06 09:21:05,2024-01-06 09:21:05
56591,852,1,sale_out,-4,orders,46616,,,2024-01-06 09:59:47,2024-01-06 09:59:47
56592,695,1,sale_out,-1,orders,46616,,,2024-01-06 09:59:47,2024-01-06 09:59:47
56593,390,1,sale_out,-3,orders,46616,,,2024-01-06 09:59:47,2024-01-06 09:59:47
56594,681,1,sale_out,-3,orders,46616,,,2024-01-06 09:59:47,2024-01-06 09:59:47
56595,526,1,sale_out,-1,orders,12380,9,,2024-01-06 10:09:27,2024-01-06 10:09:27
56596,778,1,sale_out,-10,orders,12380,9,,2024-01-06 10:09:27,2024-01-06 10:09:27
56597,256,1,sale_out,-5,orders,12380,9,,2024-01-06 10:09:27,2024-01-06 10:09:27
56598,171,5,sale_out,-2,orders,13315,6,,2024-01-06 10:15:15,2024-01-06 10:15:15
56599,678,5,sale_out,-9,orders,13315,6,,2024-01-06 10:15:15,2024-01-06 10:15:15
56600,581,5,sale_out,-3,orders,13315,6,,2024-01-06 10:15:15,2024-01-06 10:15:15
56601,144,5,sale_out,-7,orders,13315,6,,2024-01-06 10:15:15,2024-01-06 10:15:15
56602,627,2,sale_out,-9,orders,16909,,,2024-01-06 10:35:42,2024-01-06 10:35:42
56603,658,2,sale_out,-5,orders,16909,,,2024-01-06 10:35:42,2024-01-06 10:35:42
56604,210,4,sale_out,-2,orders,32144,9,...,2024-01-06 11:27:32,2024-01-06 11:27:32
56605,119,4,sale_out,-6,orders,32144,9,,2024-01-06 11:27:32,2024-01-06 11:27:32
56606,607,1,sale_out,-1,orders,20971,6,,2024-01-06 12:38:01,2024-01-06 12:38:01
56607,269,1,sale_out,-9,orders,20971,6,ver com gerente,2024-01-06 12:38:01,2024-01-06 12:38:01
56608,563,1,sale_out,-6,orders,20971,6,,2024-01-06 12:38:01,2024-01-06 12:38:01
56609,372,1,sale_out,-2,orders,20971,6,,2024-01-06 12:38:01,2024-01-06 12:38:01
56610,216,5,sale_out,-4,orders,14263,,,2024-01-06 13:29:30,2024-01-06 13:29:30
56611,276,2,return_in,3,returns,390,,,2024-01-06 14:13:10,2024-01-06 14:13:10
56612,320,2,return_in,6,returns,390,,,2024-01-06 14:13:10,2024-01-06 14:13:10
56613,313,1,sale_out,-10,orders,3084,,,2024-01-06 15:02:31,2024-01-06 15:02:31
56614,460,1,sale_out,-1,orders,3084,,,2024-01-06 15:02:31,2024-01-06 15:02:31
56615,611,1,sale_out,-6,orders,3084,,,2024-01-06 15:02:31,2024-01-06 15:02:31
56616,20,2,sale_out,-9,orders,36197,6,,2024-01-06 16:10:58,2024-01-06 16:10:58
56617,544,2,sale_out,-5,orders,36197,6,,2024-01-06 16:10:58,2024-01-06 16:10:58
56618,547,2,sale_out,-7,orders,36197,6,,2024-01-06 16:10:58,2024-01-06 16:10:58
56619,594,2,sale_out,-10,orders,36197,6,,2024-01-06 16:10:58,2024-01-06 16:10:58
56620,805,2,sale_out,-1,orders,36197,6,,2024-01-06 16:10:58,2024-01-06 16:10:58
56621,300,3,sale_out,-1,orders,40984,10,,2024-01-06 17:30:28,2024-01-06 17:30:28
56622,659,3,sale_out,-2,orders,40984,10,,2024-01-06 17:30:28,2024-01-06 17:30:28
56623,735,3,sale_out,-5,orders,40984,10,,2024-01-06 17:30:28,2024-01-06 17:30:28
56624,321,3,sale_out,-3,orders,40984,10,,2024-01-06 17:30:28,2024-01-06 17:30:28
56625,106,3,sale_out,-5,orders,40984,10,,2024-01-06 17:30:28,2024-01-06 17:30:28
56626,69,3,sale_out,-1,orders,17338,10,,2024-01-06 18:49:05,2024-01-06 18:49:05
56627,723,3,sale_out,-3,orders,17338,10,,2024-01-06 18:49:05,2024-01-06 18:49:05
56628,355,3,sale_out,-3,orders,17338,10,,2024-01-06 18:49:05,2024-01-06 18:49:05
56629,460,3,sale_out,-10,orders,17338,10,,2024-01-06 18:49:05,2024-01-06 18:49:05
56630,635,1,sale_out,-4,orders,47378,,,2024-01-06 19:00:03,2024-01-06 19:00:03
56631,145,4,sale_out,-10,orders,43097,9,,2024-01-06 19:14:44,2024-01-06 19:14:44
56632,769,4,sale_out,-6,orders,43097,9,,2024-01-06 19:14:44,2024-01-06 19:14:44
56633,518,4,sale_out,-4,orders,43097,9,,2024-01-06 19:14:44,2024-01-06 19:14:44
56634,671,4,sale_out,-9,orders,43097,9,,2024-01-06 19:14:44,2024-01-06 19:14:44
56635,925,2,sale_out,-8,orders,23142,10,,2024-01-06 20:02:00,2024-01-06 20:02:00
56636,719,2,sale_out,-10,orders,23142,10,,2024-01-06 20:02:00,2024-01-06 20:02:00
56637,609,2,sale_out,-9,orders,23142,10,,2024-01-06 20:02:00,2024-01-06 20:02:00
56638,529,2,sale_out,-5,orders,23142,10,,2024-01-06 20:02:00,2024-01-06 20:02:00
56639,409,2,sale_out,-6,orders,23142,10,,2024-01-06 20:02:00,2024-01-06 20:02:00
56640,581,2,sale_out,-9,orders,23715,6,,2024-01-06 20:49:12,2024-01-06 20:49:12
56641,365,2,sale_out,-9,orders,23715,6,checar,2024-01-06 20:49:12,2024-01-06 20:49:12
56642,594,2,sale_out,-2,orders,23715,6,,2024-01-06 20:49:12,2024-01-06 20:49:12
56643,644,2,sale_out,-1,orders,23715,6,,2024-01-06 20:49:12,2024-01-06 20:49:12
56644,42,2,sale_out,-1,orders,23715,6,,2024-01-06 20:49:12,2024-01-06 20:49:12
56645,728,6,sale_out,-2,orders,42476,,,2024-01-06 21:34:49,2024-01-06 21:34:49
56646,647,6,sale_out,-4,orders,42476,,,2024-01-06 21:34:49,2024-01-06 21:34:49
56647,449,2,sale_out,-7,orders,38474,,,2024-01-06 22:05:55,2024-01-06 22:05:55
56648,650,2,sale_out,-9,orders,38474,,,2024-01-06 22:05:55,2024-01-06 22:05:55
56649,779,2,sale_out,-2,orders,38474,,,2024-01-06 22:05:55,2024-01-06 22:05:55
56650,314,2,sale_out,-6,orders,38474,,,2024-01-06 22:05:55,2024-01-06 22:05:55
56651,801,6,sale_out,-10,orders,3741,,,2024-01-06 23:19:25,2024-01-06 23:19:25
56652,225,1,sale_out,-9,orders,14411,9,conferido,2024-01-06 23:34:41,2024-01-06 23:34:41
56653,736,1,sale_out,-3,orders,14411,9,,2024-01-06 23:34:41,2024-01-06 23:34:41
56654,964,1,sale_out,-8,orders,14411,9,,2024-01-06 23:34:41,2024-01-06 23:34:41
56655,442,1,sale_out,-3,orders,14411,9,,2024-01-06 23:34:41,2024-01-06 23:34:41
56656,459,1,sale_out,-3,orders,14411,9,,2024-01-06 23:34:41,2024-01-06 23:34:41
56657,579,6,purchase_in,9.460,goods_receipts,829,7,,2024-01-07 00:24:22,2024-01-07 00:24:22
56658,147,6,purchase_in,12.320,goods_receipts,829,7,,2024-01-07 00:24:22,2024-01-07 00:24:22
56659,828,6,purchase_in,16.790,goods_receipts,829,7,,2024-01-07 00:24:22,2024-01-07 00:24:22
56660,539,6,purchase_in,28.800,goods_receipts,829,7,,2024-01-07 00:24:22,2024-01-07 00:24:22
56661,606,2,sale_out,-8,orders,19423,,,2024-01-07 01:19:19,2024-01-07 01:19:19
56662,574,2,sale_out,-4,orders,19423,,,2024-01-07 01:19:19,2024-01-07 01:19:19
56663,226,2,sale_out,-2,orders,19423,,,2024-01-07 01:19:19,2024-01-07 01:19:19
56664,154,2,sale_out,-4,orders,19423,,,2024-01-07 01:19:19,2024-01-07 01:19:19
56665,889,2,sale_out,-4,orders,19423,,,2024-01-07 01:19:19,2024-01-07 01:19:19
56666,15,3,sale_out,-4,orders,7842,10,,2024-01-07 02:15:24,2024-01-07 02:15:24
56667,774,3,sale_out,-2,orders,7842,10,,2024-01-07 02:15:24,2024-01-07 02:15:24
56668,607,3,sale_out,-6,orders,7842,10,,2024-01-07 02:15:24,2024-01-07 02:15:24
56669,374,3,sale_out,-3,orders,7842,10,,2024-01-07 02:15:24,2024-01-07 02:15:24
56670,158,3,sale_out,-4,orders,7842,10,,2024-01-07 02:15:24,2024-01-07 02:15:24
56671,459,6,sale_out,-9,orders,36815,,,2024-01-07 04:33:13,2024-01-07 04:33:13
56672,515,6,sale_out,-4,orders,36815,,,2024-01-07 04:33:13,2024-01-07 04:33:13
56673,5,6,sale_out,-6,orders,36815,,,2024-01-07 04:33:13,2024-01-07 04:33:13
56674,424,6,sale_out,-5,orders,36815,,,2024-01-07 04:33:13,2024-01-07 04:33:13
56675,497,2,sale_out,-9,orders,49625,,,2024-01-07 05:01:33,2024-01-07 05:01:33
56676,871,2,sale_out,-3,orders,49625,,,2024-01-07 05:01:33,2024-01-07 05:01:33
56677,390,2,sale_out,-2,orders,49625,,,2024-01-07 05:01:33,2024-01-07 05:01:33
56678,57,2,sale_out,-8,orders,49625,,,2024-01-07 05:01:33,2024-01-07 05:01:33
56679,843,2,sale_out,-1,orders,49625,,,2024-01-07 05:01:33,2024-01-07 05:01:33
56680,538,2,sale_out,-3,orders,18277,10,,2024-01-07 06:23:15,2024-01-07 06:23:15
56681,509,2,sale_out,-2,orders,18277,10,,2024-01-07 06:23:15,2024-01-07 06:23:15
56682,476,2,sale_out,-4,orders,18277,10,,2024-01-07 06:23:15,2024-01-07 06:23:15
56683,839,2,sale_out,-7,orders,18277,10,,2024-01-07 06:23:15,2024-01-07 06:23:15
56684,707,2,sale_out,-10,orders,18277,10,,2024-01-07 06:23:15,2024-01-07 06:23:15
56685,858,4,sale_out,-10,orders,4866,6,,2024-01-07 07:31:21,2024-01-07 07:31:21
56686,669,3,sale_out,-3,orders,21685,6,,2024-01-07 09:19:55,2024-01-07 09:19:55
56687,844,3,sale_out,-1,orders,21685,6,,2024-01-07 09:19:55,2024-01-07 09:19:55
56688,843,3,sale_out,-3,orders,21685,6,,2024-01-07 09:19:55,2024-01-07 09:19:55
56689,276,3,sale_out,-7,orders,21685,6,,2024-01-07 09:19:55,2024-01-07 09:19:55
56690,268,2,sale_out,-8,orders,48690,,,2024-01-07 09:38:53,2024-01-07 09:38:53
56691,344,2,sale_out,-10,orders,48690,,,2024-01-07 09:38:53,2024-01-07 09:38:53
56692,467,2,sale_out,-6,orders,48690,,,2024-01-07 09:38:53,2024-01-07 09:38:53
56693,228,2,sale_out,-5,orders,48690,,,2024-01-07 09:38:53,2024-01-07 09:38:53
56694,114,2,sale_out,-5,orders,48690,,,2024-01-07 09:38:53,2024-01-07 09:38:53
56695,370,4,sale_out,-3,orders,11345,10,,2024-01-07 09:47:28,2024-01-07 09:47:28
56696,243,4,sale_out,-7,orders,11345,10,,2024-01-07 09:47:28,2024-01-07 09:47:28
56697,129,4,sale_out,-8,orders,11345,10,,2024-01-07 09:47:28,2024-01-07 09:47:28
56698,400,4,sale_out,-4,orders,11345,10,,2024-01-07 09:47:28,2024-01-07 09:47:28
56699,258,1,sale_out,-9,orders,14467,6,,2024-01-07 13:53:29,2024-01-07 13:53:29
56700,199,1,sale_out,-2,orders,14467,6,,2024-01-07 13:53:29,2024-01-07 13:53:29
56701,564,1,sale_out,-6,orders,14467,6,,2024-01-07 13:53:29,2024-01-07 13:53:29
56702,555,3,sale_out,-5,orders,16708,,,2024-01-07 17:13:24,2024-01-07 17:13:24
56703,902,3,sale_out,-6,orders,16708,,,2024-01-07 17:13:24,2024-01-07 17:13:24
56704,855,3,sale_out,-10,orders,16708,,,2024-01-07 17:13:24,2024-01-07 17:13:24
56705,18,3,sale_out,-1,orders,16708,,checar,2024-01-07 17:13:24,2024-01-07 17:13:24
56706,74,3,sale_out,-3,orders,38734,,,2024-01-07 17:17:31,2024-01-07 17:17:31
56707,882,3,sale_out,-2,orders,38734,,,2024-01-07 17:17:31,2024-01-07 17:17:31
56708,636,3,sale_out,-7,orders,38734,,,2024-01-07 17:17:31,2024-01-07 17:17:31
56709,876,6,sale_out,-9,orders,17598,6,,2024-01-07 17:28:45,2024-01-07 17:28:45
56710,812,6,sale_out,-6,orders,17598,6,,2024-01-07 17:28:45,2024-01-07 17:28:45
56711,627,6,sale_out,-1,orders,17598,6,,2024-01-07 17:28:45,2024-01-07 17:28:45
56712,35,6,sale_out,-8,orders,17598,6,,2024-01-07 17:28:45,2024-01-07 17:28:45
56713,507,1,sale_out,-10,orders,12657,10,,2024-01-07 17:36:43,2024-01-07 17:36:43
56714,466,1,sale_out,-5,orders,12657,10,,2024-01-07 17:36:43,2024-01-07 17:36:43
56715,335,1,sale_out,-10,orders,12657,10,,2024-01-07 17:36:43,2024-01-07 17:36:43
56716,382,1,sale_out,-1,orders,12657,10,,2024-01-07 17:36:43,2024-01-07 17:36:43
56717,177,6,sale_out,-4,orders,17340,,,2024-01-07 18:25:35,2024-01-07 18:25:35
56718,610,6,sale_out,-7,orders,17340,,,2024-01-07 18:25:35,2024-01-07 18:25:35
56719,186,6,sale_out,-2,orders,17340,,,2024-01-07 18:25:35,2024-01-07 18:25:35
56720,465,6,sale_out,-8,orders,17340,,,2024-01-07 18:25:35,2024-01-07 18:25:35
56721,447,6,sale_out,-3,orders,17340,,,2024-01-07 18:25:35,2024-01-07 18:25:35
56722,417,4,sale_out,-9,orders,30531,,,2024-01-07 18:38:13,2024-01-07 18:38:13
56723,98,4,sale_out,-7,orders,30531,,,2024-01-07 18:38:13,2024-01-07 18:38:13
56724,47,4,sale_out,-10,orders,30531,,,2024-01-07 18:38:13,2024-01-07 18:38:13
56725,705,2,sale_out,-9,orders,27315,,,2024-01-07 21:12:42,2024-01-07 21:12:42
56726,960,2,sale_out,-5,orders,27315,,,2024-01-07 21:12:42,2024-01-07 21:12:42
56727,86,5,sale_out,-2,orders,22187,,,2024-01-07 23:13:15,2024-01-07 23:13:15
56728,888,4,sale_out,-3,orders,8841,10,,2024-01-07 23:38:48,2024-01-07 23:38:48
56729,630,4,sale_out,-7,orders,8841,10,,2024-01-07 23:38:48,2024-01-07 23:38:48
56730,5,4,sale_out,-6,orders,8841,10,tudo certo,2024-01-07 23:38:48,2024-01-07 23:38:48
56731,133,4,sale_out,-5,orders,8841,10,,2024-01-07 23:38:48,2024-01-07 23:38:48
56732,479,4,sale_out,-6,orders,37318,,,2024-01-08 00:08:30,2024-01-08 00:08:30
56733,221,4,sale_out,-2,orders,37318,,,2024-01-08 00:08:30,2024-01-08 00:08:30
56734,50,4,sale_out,-10,orders,37318,,,2024-01-08 00:08:30,2024-01-08 00:08:30
56735,485,4,sale_out,-5,orders,37318,,ok!,2024-01-08 00:08:30,2024-01-08 00:08:30
56736,498,4,sale_out,-4,orders,37318,,,2024-01-08 00:08:30,2024-01-08 00:08:30
56737,161,4,purchase_in,14.850,goods_receipts,354,2,,2024-01-08 01:02:05,2024-01-08 01:02:05
56738,569,4,purchase_in,26.000,goods_receipts,354,2,,2024-01-08 01:02:05,2024-01-08 01:02:05
56739,991,1,sale_out,-6,orders,9124,10,,2024-01-08 01:32:36,2024-01-08 01:32:36
56740,422,2,sale_out,-10,orders,49512,9,,2024-01-08 01:39:16,2024-01-08 01:39:16
56741,772,2,sale_out,-1,orders,49512,9,,2024-01-08 01:39:16,2024-01-08 01:39:16
56742,392,3,sale_out,-2,orders,18093,,,2024-01-08 03:29:27,2024-01-08 03:29:27
56743,997,3,sale_out,-10,orders,18093,,,2024-01-08 03:29:27,2024-01-08 03:29:27
56744,772,4,sale_out,-9,orders,25249,,,2024-01-08 04:28:53,2024-01-08 04:28:53
56745,588,3,sale_out,-10,orders,32882,,,2024-01-08 05:11:59,2024-01-08 05:11:59
56746,979,3,sale_out,-1,orders,32882,,,2024-01-08 05:11:59,2024-01-08 05:11:59
56747,830,3,sale_out,-9,orders,32882,,,2024-01-08 05:11:59,2024-01-08 05:11:59
56748,38,3,sale_out,-8,orders,32882,,,2024-01-08 05:11:59,2024-01-08 05:11:59
56749,671,5,sale_out,-4,orders,25926,9,,2024-01-08 05:38:23,2024-01-08 05:38:23
56750,195,5,sale_out,-10,orders,25926,9,,2024-01-08 05:38:23,2024-01-08 05:38:23
56751,984,5,sale_out,-6,orders,25926,9,,2024-01-08 05:38:23,2024-01-08 05:38:23
56752,959,5,sale_out,-3,orders,25926,9,,2024-01-08 05:38:23,2024-01-08 05:38:23
56753,440,5,sale_out,-5,orders,25926,9,,2024-01-08 05:38:23,2024-01-08 05:38:23
56754,124,2,sale_out,-5,orders,8276,10,,2024-01-08 06:21:01,2024-01-08 06:21:01
56755,716,2,sale_out,-3,orders,8276,10,,2024-01-08 06:21:01,2024-01-08 06:21:01
56760,823,1,sale_out,-1,orders,11380,,,2024-01-08 10:04:34,2024-01-08 10:04:34
56761,952,1,sale_out,-9,orders,11380,,,2024-01-08 10:04:34,2024-01-08 10:04:34
56762,805,1,sale_out,-5,orders,11380,,,2024-01-08 10:04:34,2024-01-08 10:04:34
56763,295,1,sale_out,-4,orders,11380,,,2024-01-08 10:04:34,2024-01-08 10:04:34
56764,912,3,sale_out,-10,orders,11397,9,,2024-01-08 10:09:57,2024-01-08 10:09:57
56765,721,3,sale_out,-10,orders,11397,9,,2024-01-08 10:09:57,2024-01-08 10:09:57
56766,358,3,sale_out,-3,orders,45731,,,2024-01-08 11:40:43,2024-01-08 11:40:43
56767,991,3,sale_out,-1,orders,45731,,,2024-01-08 11:40:43,2024-01-08 11:40:43
56768,499,3,sale_out,-3,orders,45731,,,2024-01-08 11:40:43,2024-01-08 11:40:43
56769,312,4,sale_out,-2,orders,7280,9,,2024-01-08 12:18:50,2024-01-08 12:18:50
56770,426,4,sale_out,-7,orders,7280,9,,2024-01-08 12:18:50,2024-01-08 12:18:50
56771,387,4,sale_out,-2,orders,7280,9,,2024-01-08 12:18:50,2024-01-08 12:18:50
56772,762,2,sale_out,-7,orders,607,10,,2024-01-08 12:57:54,2024-01-08 12:57:54
56773,34,2,sale_out,-3,orders,607,10,,2024-01-08 12:57:54,2024-01-08 12:57:54
56774,537,2,sale_out,-1,orders,607,10,,2024-01-08 12:57:54,2024-01-08 12:57:54
56775,1006,2,sale_out,-4,orders,607,10,OK,2024-01-08 12:57:54,2024-01-08 12:57:54
56776,863,2,sale_out,-4,orders,607,10,,2024-01-08 12:57:54,2024-01-08 12:57:54
56780,485,5,sale_out,-5,orders,25748,,,2024-01-08 13:31:30,2024-01-08 13:31:30
56781,996,5,sale_out,-1,orders,25748,,,2024-01-08 13:31:30,2024-01-08 13:31:30
56782,638,1,sale_out,-5,orders,19283,9,,2024-01-08 13:45:39,2024-01-08 13:45:39
56783,990,1,sale_out,-10,orders,19283,9,,2024-01-08 13:45:39,2024-01-08 13:45:39
56784,376,4,sale_out,-7,orders,44784,,,2024-01-08 14:09:12,2024-01-08 14:09:12
56785,398,4,sale_out,-4,orders,44784,,,2024-01-08 14:09:12,2024-01-08 14:09:12
56786,277,4,sale_out,-7,orders,44784,,,2024-01-08 14:09:12,2024-01-08 14:09:12
56787,320,4,sale_out,-10,orders,44784,,,2024-01-08 14:09:12,2024-01-08 14:09:12
56788,527,4,sale_out,-3,orders,44784,,,2024-01-08 14:09:12,2024-01-08 14:09:12
56789,237,4,sale_out,-10,orders,43368,10,,2024-01-08 15:35:56,2024-01-08 15:35:56
56790,733,4,sale_out,-3,orders,43368,10,,2024-01-08 15:35:56,2024-01-08 15:35:56
56791,972,4,sale_out,-8,orders,43368,10,,2024-01-08 15:35:56,2024-01-08 15:35:56
56792,753,4,sale_out,-3,orders,43368,10,,2024-01-08 15:35:56,2024-01-08 15:35:56
56793,52,5,sale_out,-1,orders,1991,,,2024-01-08 17:56:10,2024-01-08 17:56:10
56794,51,5,sale_out,-5,orders,1991,,,2024-01-08 17:56:10,2024-01-08 17:56:10
56795,375,5,sale_out,-6,orders,1991,,,2024-01-08 17:56:10,2024-01-08 17:56:10
56801,842,2,sale_out,-2,orders,26140,,,2024-01-08 18:37:26,2024-01-08 18:37:26
56802,851,2,sale_out,-10,orders,26140,,,2024-01-08 18:37:26,2024-01-08 18:37:26
56803,86,5,sale_out,-1,orders,16176,10,,2024-01-08 20:35:46,2024-01-08 20:35:46
56804,703,4,sale_out,-1,orders,23914,6,,2024-01-08 21:52:54,2024-01-08 21:52:54
56805,769,4,sale_out,-8,orders,23914,6,,2024-01-08 21:52:54,2024-01-08 21:52:54
56806,472,4,sale_out,-6,orders,23914,6,,2024-01-08 21:52:54,2024-01-08 21:52:54
56807,581,4,sale_out,-10,orders,23914,6,,2024-01-08 21:52:54,2024-01-08 21:52:54
56808,552,4,sale_out,-5,orders,23914,6,,2024-01-08 21:52:54,2024-01-08 21:52:54
56809,115,6,sale_out,-1,orders,975,9,,2024-01-09 00:09:43,2024-01-09 00:09:43
56810,77,6,sale_out,-1,orders,975,9,,2024-01-09 00:09:43,2024-01-09 00:09:43
56811,514,3,sale_out,-10,orders,36965,6,,2024-01-09 00:16:26,2024-01-09 00:16:26
56812,681,3,sale_out,-6,orders,36965,6,,2024-01-09 00:16:26,2024-01-09 00:16:26
56813,32,3,sale_out,-9,orders,36965,6,,2024-01-09 00:16:26,2024-01-09 00:16:26
56814,502,3,sale_out,-10,orders,36965,6,,2024-01-09 00:16:26,2024-01-09 00:16:26
56815,68,3,sale_out,-2,orders,36965,6,,2024-01-09 00:16:26,2024-01-09 00:16:26
56816,708,5,sale_out,-6,orders,17806,10,,2024-01-09 00:42:08,2024-01-09 00:42:08
56817,199,3,sale_out,-10,orders,28473,,,2024-01-09 01:04:29,2024-01-09 01:04:29
56818,248,3,sale_out,-5,orders,28473,,,2024-01-09 01:04:29,2024-01-09 01:04:29
56819,23,3,sale_out,-1,orders,28473,,,2024-01-09 01:04:29,2024-01-09 01:04:29
56820,694,3,sale_out,-3,orders,28473,,,2024-01-09 01:04:29,2024-01-09 01:04:29
56821,392,3,sale_out,-1,orders,28473,,,2024-01-09 01:04:29,2024-01-09 01:04:29
56822,307,2,sale_out,-4,orders,16897,9,,2024-01-09 01:49:03,2024-01-09 01:49:03
56823,702,2,sale_out,-5,orders,16897,9,,2024-01-09 01:49:03,2024-01-09 01:49:03
56824,120,2,sale_out,-2,orders,16897,9,,2024-01-09 01:49:03,2024-01-09 01:49:03
56825,581,2,sale_out,-6,orders,16897,9,,2024-01-09 01:49:03,2024-01-09 01:49:03
56826,759,2,sale_out,-5,orders,16897,9,,2024-01-09 01:49:03,2024-01-09 01:49:03
56827,506,3,sale_out,-10,orders,19243,9,,2024-01-09 02:28:29,2024-01-09 02:28:29
56828,433,4,sale_out,-9,orders,49071,6,,2024-01-09 02:53:08,2024-01-09 02:53:08
56829,977,4,sale_out,-6,orders,49071,6,,2024-01-09 02:53:08,2024-01-09 02:53:08
56830,16,4,sale_out,-2,orders,49071,6,,2024-01-09 02:53:08,2024-01-09 02:53:08
56831,946,5,purchase_in,47,goods_receipts,1251,4,,2024-01-09 03:30:35,2024-01-09 03:30:35
56832,974,5,purchase_in,32,goods_receipts,1251,4,,2024-01-09 03:30:35,2024-01-09 03:30:35
56833,443,1,purchase_in,4,goods_receipts,1008,15,,2024-01-09 04:35:44,2024-01-09 04:35:44
