id,goods_receipt_id,purchase_order_item_id,quantity_received
2826,913,3582,11.900
2827,914,3588,36
2828,914,3589,5
2829,914,3590,42
2830,914,3591,40
2831,914,3592,23
2832,915,3593,1
2833,915,3594,13
2834,915,3595,35
2835,916,3599,15
2836,916,3600,45
2837,916,3601,32
2838,916,3602,17
2839,917,3603,45
2840,917,3604,28
2841,917,3605,43
2842,918,3606,29
2843,919,3607,50
2844,919,3608,1
2845,920,3614,27
2846,921,3615,10
2847,921,3616,47
2848,921,3617,25
2849,921,3618,35
2850,921,3619,8
2851,922,3620,34
2852,922,3621,45
2853,922,3622,22
2854,923,3623,36
2855,923,3624,29
2856,923,3625,5
2857,923,3626,9
2858,923,3627,29
2859,924,3628,40
2860,924,3629,8
2861,924,3630,27
2862,924,3631,2
2863,924,3632,49
2864,925,3634,3.300
2865,925,3635,20.880
2866,925,3636,6.080
2867,926,3637,42
2868,926,3638,22
2869,926,3639,38
2870,927,3640,40
2871,927,3641,25
2872,928,3642,32.040
2873,928,3643,17.200
2874,928,3644,19.800
2875,928,3645,8.250
2876,929,3646,24
2877,929,3647,50
2878,929,3648,10
2879,930,3649,46
2880,930,3650,25
2881,930,3651,7
2882,930,3652,7
2883,930,3653,2
2884,931,3654,29
2885,931,3655,31
2886,931,3656,33
2887,931,3657,44
2888,931,3658,42
2889,932,3659,49
2890,932,3660,18
2891,933,3661,30
2892,934,3662,10.800
2893,934,3663,19.800
2894,934,3664,23.940
2895,935,3665,21.000
2896,935,3666,21.870
2897,935,3667,4.680
2898,936,3668,18
2899,936,3669,38
2900,936,3670,41
2901,937,3671,48
2902,937,3672,40
2903,937,3673,1
2904,937,3674,42
2905,938,3683,35
2906,938,3684,1
2907,938,3685,33
2908,939,3686,2
2909,939,3687,2
2910,939,3688,1
2911,939,3689,2
2912,939,3690,47
2913,940,3700,39.100
2914,941,3701,10.400
2915,941,3702,8.640
2916,941,3703,17.700
2917,941,3704,1.000
2918,941,3705,7.360
2919,942,3708,3.040
2920,943,3709,34
2921,943,3710,43
2922,943,3711,1
2923,943,3712,15
2924,944,3713,18
2925,944,3714,5
2926,944,3715,30
2927,944,3716,30
2928,944,3717,21
2929,945,3718,0.110
2930,945,3719,3.800
2931,945,3720,0.910
2932,946,3721,18
2933,946,3722,13
2934,946,3723,38
2935,946,3724,29
2936,946,3725,26
2937,947,3726,35
2938,947,3727,34
2939,947,3728,10
2940,947,3729,13
2941,948,3730,15
2942,948,3731,45
2943,949,3734,11.760
2944,949,3735,11.480
2945,950,3736,36
2946,950,3737,4
2947,950,3738,47
2948,951,3739,44
2949,951,3740,5
2950,952,3741,17
2951,952,3742,46
2952,953,3743,20.130
2953,953,3744,2.340
2954,953,3745,23.520
2955,954,3746,34
2956,954,3747,17
2957,954,3748,28
2958,954,3749,11
2959,955,3750,47
2960,955,3751,10
2961,955,3752,21
2962,955,3753,21
2963,955,3754,47
2964,956,3756,10.640
2965,957,3757,11
2966,957,3758,29
2967,957,3759,16
2968,958,3760,2
2969,958,3761,9
2970,958,3762,34
2971,958,3763,32
2972,959,3764,40
2973,960,3765,35
2974,960,3766,32
2975,960,3767,3
2976,960,3768,49
2977,961,3769,45
2978,961,3770,8
2979,961,3771,29
2980,962,3775,7
2981,962,3776,8
2982,963,3777,29
2983,963,3778,5
2984,964,3780,4.950
2985,964,3781,12.250
2986,964,3782,8.500
2987,964,3783,4.800
2988,964,3784,21.840
2989,965,3785,28
2990,965,3786,20
2991,965,3787,4
2992,965,3788,5
2993,966,3789,45
2994,966,3790,32
2995,966,3791,41
2996,966,3792,21
2997,966,3793,39
2998,967,3794,18
2999,967,3795,23
3000,967,3796,33
3001,967,3797,38
3002,968,3798,25
3003,968,3799,10
3004,968,3800,4
3005,969,3801,10
3006,969,3802,33
3007,970,3803,2
3008,970,3804,16
3009,970,3805,20
3010,970,3806,32
3011,971,3807,33
3012,972,3808,4.410
3013,972,3809,5.700
3014,972,3810,9.000
3015,972,3811,25.840
3016,973,3817,43
3017,973,3818,17
3018,973,3819,14
3019,973,3820,33
3020,973,3821,11
3021,974,3822,27
3022,974,3823,19
3023,974,3824,47
3024,975,3825,0.770
3025,975,3826,5.810
3026,975,3827,42.240
3027,975,3828,2.400
3028,975,3829,28.980
3029,976,3830,20
3030,977,3831,11
3031,977,3832,47
3032,977,3833,20
3033,978,3834,13.300
3034,979,3840,7.040
3035,979,3841,10.530
3036,979,3842,9.920
3037,979,3843,11.560
3038,979,3844,19.800
3039,980,3845,43
3040,980,3846,3
3041,980,3847,9
3042,981,3848,44
3043,981,3849,1
3044,982,3850,19
3045,982,3851,35
3046,982,3852,8
3047,982,3853,31
3048,983,3854,3
3049,983,3855,50
3050,984,3856,19.920
3051,984,3857,29.930
3052,984,3858,1.260
3053,984,3859,21.700
3054,985,3862,20
3055,985,3863,43
3056,985,3864,26
3057,986,3865,39
3058,986,3866,18
3059,986,3867,23
3060,986,3868,6
3061,987,3869,16
3062,987,3870,33
3063,987,3871,5
3064,987,3872,29
3065,988,3873,11
3066,988,3874,23
3067,988,3875,30
3068,989,3879,16.100
3069,989,3880,9.690
3070,989,3881,9.920
3071,990,3882,28
3072,991,3883,2.640
3073,991,3884,6.000
3074,992,3885,50
3075,992,3886,32
3076,992,3887,20
3077,993,3888,3.300
3078,993,3889,3.600
3079,993,3890,16.080
3080,993,3891,24.920
3081,994,3892,50
3082,994,3893,15
3083,994,3894,19
3084,994,3895,33
3085,995,3896,29
3086,995,3897,3
3087,995,3898,25
3088,996,3899,28
3089,996,3900,40
3090,997,3904,46
3091,997,3905,44
3092,997,3906,26
3093,998,3907,12
3094,998,3908,36
3095,998,3909,47
3096,999,3910,6
3097,1000,3911,14
3098,1000,3912,9
3099,1001,3913,3
3100,1001,3914,15
3101,1001,3915,22
3102,1001,3916,13
3103,1002,3917,4
3104,1002,3918,22
3105,1003,3919,34
3106,1003,3920,7
3107,1004,3925,8
3108,1004,3926,26
3109,1004,3927,18
3110,1005,3928,32
3111,1006,3929,14.760
3112,1007,3932,9.600
3113,1007,3933,14.820
3114,1007,3934,17.040
3115,1007,3935,2.480
3116,1008,3947,4
3117,1008,3948,29
3118,1009,3949,11.050
3119,1009,3950,22.080
3120,1010,3951,18
3121,1010,3952,40
3122,1010,3953,26
3123,1010,3954,4
3124,1011,3955,32.400
3125,1011,3956,2.000
3126,1011,3957,5.100
3127,1011,3958,17.550
3128,1011,3959,21.600
3129,1012,3960,37
3130,1012,3961,18
3131,1012,3962,31
3132,1013,3963,39
3133,1013,3964,23
3134,1014,3965,47
3135,1014,3966,1
3136,1015,3967,34
3137,1015,3968,15
3138,1015,3969,25
3139,1015,3970,28
3140,1016,3971,27
3141,1016,3972,44
3142,1016,3973,50
3143,1016,3974,41
3144,1017,3975,22
3145,1017,3976,47
3146,1017,3977,49
3147,1017,3978,4
3148,1017,3979,43
3149,1018,3980,21
3150,1019,3984,2.800
3151,1019,3985,20.240
3152,1019,3986,10.350
3153,1020,3987,36
3154,1021,3988,33
3155,1021,3989,7
3156,1021,3990,46
3157,1021,3991,8
3158,1021,3992,16
3159,1022,3994,3
3160,1022,3995,40
3161,1022,3996,39
3162,1023,3997,28
3163,1023,3998,48
3164,1024,3999,50
3165,1025,4000,8
3166,1025,4001,49
3167,1025,4002,16
3168,1025,4003,1
3169,1026,4004,19
3170,1026,4005,21
3171,1026,4006,39
3172,1026,4007,8
3173,1026,4008,46
3174,1027,4009,22
3175,1027,4010,14
3176,1027,4011,12
3177,1028,4012,32
3178,1028,4013,35
3179,1028,4014,19
3180,1028,4015,32
3181,1029,4020,8
3182,1030,4021,45
3183,1031,4022,7
3184,1031,4023,28
3185,1032,4024,26
3186,1033,4025,25
3187,1033,4026,8
3188,1033,4027,34
3189,1034,4028,34
3190,1034,4029,5
3191,1034,4030,15
3192,1034,4031,27
3193,1034,4032,11
3194,1035,4033,2.220
3195,1035,4034,1.400
3196,1036,4035,0.170
3197,1036,4036,32.340
3198,1036,4037,6.240
3199,1036,4038,27.260
3200,1037,4039,44
3201,1037,4040,26
3202,1037,4041,11
3203,1038,4045,31
3204,1038,4046,35
3205,1038,4047,25
3206,1038,4048,48
3207,1038,4049,30
3208,1039,4052,13.500
3209,1039,4053,9.860
3210,1039,4054,36.080
3211,1039,4055,40.480
3212,1039,4056,5.940
3213,1040,4057,13
3214,1040,4058,8
3215,1040,4059,40
3216,1041,4060,37
3217,1042,4069,32
3218,1042,4070,17
3219,1043,4071,46
3220,1043,4072,45
3221,1043,4073,37
3222,1043,4074,42
3223,1043,4075,3
3224,1044,4076,31
3225,1044,4077,47
3226,1044,4078,10
3227,1045,4079,17
3228,1045,4080,35
3229,1046,4081,49
3230,1046,4082,48
3231,1046,4083,46
3232,1046,4084,33
3233,1047,4086,23
3234,1048,4087,31
3235,1049,4088,37.410
3236,1050,4092,37
3237,1050,4093,43
3238,1050,4094,12
3239,1050,4095,47
3240,1050,4096,3
3241,1051,4107,40
3242,1051,4108,41
3243,1051,4109,4
3244,1051,4110,19
3245,1052,4111,17
3246,1052,4112,44
3247,1052,4113,1
3248,1052,4114,2
3249,1053,4116,45
3250,1053,4117,13
3251,1053,4118,38
3252,1053,4119,34
3253,1054,4120,1.200
3254,1054,4121,22.010
3255,1054,4122,2.800
3256,1055,4123,50
3257,1056,4124,38
3258,1056,4125,35
3259,1057,4131,49
3260,1058,4135,22
3261,1058,4136,30
3262,1059,4145,8
3263,1059,4146,37
3264,1059,4147,12
3265,1060,4148,25
3266,1061,4152,8
3267,1061,4153,15
3268,1062,4155,28.400
3269,1062,4156,7.440
3270,1062,4157,17.680
3271,1062,4158,3.480
3272,1062,4159,6.300
3273,1063,4160,15
3274,1064,4161,4.370
3275,1065,4162,5
3276,1065,4163,21
3277,1065,4164,26
3278,1065,4165,43
3279,1065,4166,18
3280,1066,4167,20
3281,1066,4168,36
3282,1066,4169,43
3283,1066,4170,13
3284,1066,4171,39
3285,1067,4172,28.220
3286,1067,4173,13.750
3287,1068,4174,44
3288,1068,4175,25
3289,1069,4177,7
3290,1069,4178,26
3291,1069,4179,36
3292,1069,4180,16
3293,1070,4181,9.460
3294,1070,4182,4.340
3295,1070,4183,1.890
3296,1070,4184,22.400
3297,1070,4185,32.300
3298,1071,4186,19.320
3299,1071,4187,13.200
3300,1071,4188,4.320
3301,1071,4189,8.500
3302,1072,4190,21
3303,1072,4191,45
3304,1072,4192,38
3305,1073,4193,50
3306,1073,4194,35
3307,1073,4195,40
3308,1073,4196,17
3309,1074,4197,39
3310,1074,4198,46
3311,1075,4199,6.440
3312,1075,4200,13.650
3313,1075,4201,11.970
3314,1075,4202,7.600
3315,1075,4203,6.380
3316,1076,4204,6
3317,1076,4205,2
3318,1076,4206,10
3319,1076,4207,50
3320,1077,4212,26
3321,1077,4213,12
3322,1077,4214,3
3323,1077,4215,37
3324,1078,4218,28
3325,1078,4219,26
3326,1078,4220,21
3327,1078,4221,11
3328,1079,4226,49
3329,1079,4227,30
3330,1079,4228,33
3331,1079,4229,33
3332,1079,4230,20
3333,1080,4231,38
3334,1080,4232,31
3335,1080,4233,39
3336,1081,4234,26.240
3337,1081,4235,3.000
3338,1081,4236,13.320
3339,1081,4237,14.440
3340,1081,4238,26.840
3341,1082,4239,48
3342,1082,4240,21
3343,1082,4241,18
3344,1082,4242,42
3345,1082,4243,30
3346,1083,4244,39
3347,1084,4245,13
3348,1085,4246,49
3349,1085,4247,39
3350,1085,4248,10
3351,1085,4249,45
3352,1086,4250,39
3353,1086,4251,38
3354,1086,4252,27
3355,1087,4253,29
3356,1087,4254,26
3357,1087,4255,10
3358,1087,4256,40
3359,1088,4257,39.560
3360,1088,4258,3.080
3361,1089,4259,25
3362,1089,4260,15
3363,1089,4261,33
3364,1089,4262,11
3365,1089,4263,4
3366,1090,4264,36
3367,1090,4265,20
3368,1091,4271,28
3369,1091,4272,43
3370,1091,4273,16
3371,1091,4274,45
3372,1092,4275,0.210
3373,1092,4276,32.800
3374,1092,4277,2.560
3375,1092,4278,42.720
3376,1092,4279,13.050
3377,1093,4280,37
3378,1093,4281,49
3379,1093,4282,50
3380,1093,4283,22
3381,1094,4287,17
3382,1095,4288,36
3383,1096,4289,41
3384,1096,4290,9
3385,1096,4291,44
3386,1097,4292,19
3387,1097,4293,31
3388,1097,4294,39
3389,1098,4295,6
3390,1098,4296,26
3391,1099,4297,1.240
3392,1099,4298,2.160
3393,1099,4299,21.060
3394,1100,4300,9.520
3395,1100,4301,28.120
3396,1100,4302,32.680
3397,1101,4303,10
3398,1101,4304,47
3399,1101,4305,24
3400,1101,4306,43
3401,1102,4307,49
3402,1102,4308,21
3403,1102,4309,22
3404,1102,4310,29
3405,1103,4312,8
3406,1103,4313,18
3407,1103,4314,5
3408,1104,4315,50
3409,1104,4316,26
3410,1104,4317,39
3411,1105,4319,27
3412,1105,4320,44
3413,1105,4321,18
3414,1106,4322,36
3415,1106,4323,21
3416,1106,4324,41
3417,1107,4325,21
3418,1107,4326,48
3419,1107,4327,39
3420,1108,4335,31
3421,1108,4336,39
3422,1109,4337,35
3423,1109,4338,47
3424,1109,4339,40
3425,1110,4340,2
3426,1110,4341,37
3427,1110,4342,45
3428,1110,4343,50
3429,1110,4344,46
3430,1111,4348,26
3431,1111,4349,40
3432,1111,4350,46
3433,1111,4351,24
3434,1111,4352,22
3435,1112,4353,19
3436,1113,4358,39
3437,1113,4359,27
3438,1114,4360,42
3439,1114,4361,9
3440,1115,4364,14
3441,1116,4366,25
3442,1116,4367,7
3443,1116,4368,35
3444,1116,4369,37
3445,1116,4370,7
3446,1117,4371,30
3447,1117,4372,45
3448,1117,4373,36
3449,1118,4374,25
3450,1118,4375,4
3451,1119,4376,44
3452,1119,4377,25
3453,1119,4378,6
3454,1119,4379,40
3455,1120,4380,21
3456,1120,4381,44
3457,1120,4382,36
3458,1120,4383,27
3459,1121,4384,15.500
3460,1121,4385,2.310
3461,1121,4386,1.440
3462,1122,4387,15
3463,1122,4388,44
3464,1123,4389,6.630
3465,1123,4390,36.080
3466,1123,4391,17.000
3467,1123,4392,25.500
3468,1123,4393,4.400
3469,1124,4394,42
3470,1125,4395,5.720
3471,1125,4396,7.830
3472,1125,4397,3.540
3473,1125,4398,19.880
3474,1125,4399,16.740
3475,1126,4400,30
3476,1127,4401,35
3477,1127,4402,42
3478,1127,4403,10
3479,1127,4404,18
3480,1128,4405,36
3481,1128,4406,14
3482,1128,4407,46
3483,1128,4408,32
3484,1129,4409,25
3485,1129,4410,1
3486,1129,4411,35
3487,1129,4412,49
3488,1129,4413,27
3489,1130,4414,38
3490,1131,4419,8
3491,1131,4420,19
3492,1132,4421,11
3493,1132,4422,13
3494,1132,4423,21
3495,1132,4424,26
3496,1132,4425,6
3497,1133,4426,4
3498,1133,4427,4
3499,1133,4428,49
3500,1133,4429,29
3501,1134,4430,14
3502,1134,4431,28
3503,1134,4432,48
3504,1134,4433,37
3505,1134,4434,19
3506,1135,4435,39
3507,1135,4436,50
3508,1135,4437,6
3509,1135,4438,14
3510,1136,4439,6.370
3511,1136,4440,4.200
3512,1136,4441,3.650
3513,1137,4442,15
3514,1137,4443,27
3515,1138,4444,44
3516,1139,4447,47
3517,1139,4448,15
3518,1140,4449,10
3519,1140,4450,38
3520,1140,4451,37
3521,1140,4452,45
3522,1140,4453,33
3523,1141,4454,36
3524,1141,4455,33
3525,1142,4456,32
3526,1142,4457,37
3527,1143,4458,45
3528,1143,4459,20
3529,1143,4460,29
3530,1143,4461,23
3531,1144,4462,31
3532,1145,4467,5.940
3533,1145,4468,13.260
3534,1146,4469,36
3535,1146,4470,35
3536,1147,4471,19.140
3537,1147,4472,15.660
3538,1148,4473,10
3539,1148,4474,31
3540,1149,4475,37
3541,1149,4476,41
3542,1149,4477,23
3543,1149,4478,32
3544,1150,4481,15
3545,1150,4482,16
3546,1151,4483,24
3547,1151,4484,18
3548,1151,4485,50
3549,1152,4489,11.270
3550,1152,4490,21.120
3551,1153,4491,2.100
3552,1153,4492,11.500
3553,1153,4493,4.450
3554,1153,4494,8.640
3555,1153,4495,11.800
3556,1154,4496,15
3557,1154,4497,42
3558,1155,4499,46
3559,1156,4500,29
3560,1156,4501,14
3561,1157,4502,40
3562,1157,4503,46
3563,1158,4509,3
3564,1158,4510,46
3565,1158,4511,10
3566,1158,4512,48
3567,1158,4513,41
3568,1159,4523,16
3569,1159,4524,50
3570,1160,4525,5.760
3571,1160,4526,5.780
3572,1161,4527,15
3573,1162,4528,36
3574,1162,4529,26
3575,1162,4530,37
3576,1162,4531,20
3577,1162,4532,40
3578,1163,4533,35
3579,1163,4534,40
3580,1163,4535,21
3581,1163,4536,25
3582,1164,4540,42
3583,1164,4541,37
3584,1164,4542,24
3585,1164,4543,14
3586,1165,4544,10.240
3587,1165,4545,2.520
3588,1165,4546,17.420
3589,1166,4551,43
3590,1166,4552,22
3591,1166,4553,36
3592,1166,4554,44
3593,1167,4555,46
3594,1168,4562,40
3595,1168,4563,10
3596,1168,4564,32
3597,1168,4565,50
3598,1168,4566,27
3599,1169,4571,0.660
3600,1169,4572,24.070
3601,1170,4573,45
3602,1170,4574,14
3603,1170,4575,32
3604,1171,4579,46
3605,1171,4580,1
3606,1172,4590,1.210
3607,1173,4591,32
3608,1174,4592,11
3609,1175,4594,13
3610,1175,4595,1
3611,1175,4596,14
3612,1176,4597,18.000
3613,1176,4598,24.640
3614,1177,4599,14
3615,1177,4600,49
3616,1177,4601,33
3617,1178,4602,0.580
3618,1178,4603,1.620
3619,1179,4604,28
3620,1180,4605,42
3621,1180,4606,27
3622,1180,4607,31
3623,1180,4608,27
3624,1181,4613,17
3625,1181,4614,2
3626,1181,4615,14
3627,1182,4619,30.600
3628,1182,4620,12.000
3629,1183,4621,2.100
3630,1183,4622,18.600
3631,1183,4623,22.250
3632,1183,4624,10.800
3633,1184,4628,5
3634,1184,4629,17
3635,1184,4630,36
3636,1184,4631,45
3637,1184,4632,30
3638,1185,4633,41
3639,1185,4634,18
3640,1185,4635,29
3641,1185,4636,16
3642,1186,4637,21
3643,1186,4638,24
3644,1186,4639,46
3645,1187,4640,34
3646,1188,4641,7
3647,1188,4642,39
3648,1188,4643,10
3649,1188,4644,30
3650,1189,4645,13.940
3651,1189,4646,2.520
3652,1189,4647,19.680
3653,1190,4648,0.570
3654,1190,4649,40.480
3655,1190,4650,2.310
3656,1190,4651,0.520
3657,1190,4652,29.700
3658,1191,4656,33
3659,1191,4657,22
3660,1191,4658,8
3661,1192,4659,12.880
3662,1192,4660,7.500
3663,1192,4661,12.600
3664,1192,4662,7.590
3665,1193,4663,20.800
3666,1193,4664,24.360
3667,1194,4665,18.360
3668,1194,4666,2.220
3669,1194,4667,4.590
3670,1194,4668,5.950
3671,1194,4669,0.400
3672,1195,4670,17
3673,1195,4671,24
3674,1196,4672,8.250
3675,1196,4673,0.990
3676,1197,4674,15
3677,1197,4675,4
3678,1197,4676,9
3679,1198,4677,8
3680,1198,4678,13
3681,1199,4679,47
3682,1199,4680,44
3683,1200,4685,48
3684,1201,4686,40
3685,1201,4687,30
3686,1201,4688,14
3687,1201,4689,34
3688,1201,4690,50
3689,1202,4691,12.960
3690,1202,4692,0.900
3691,1202,4693,9.480
3692,1203,4694,44
3693,1203,4695,38
3694,1203,4696,1
3695,1203,4697,3
3696,1204,4698,10.880
3697,1205,4699,41
3698,1205,4700,19
3699,1206,4704,30
3700,1206,4705,1
3701,1207,4706,24
3702,1207,4707,34
3703,1207,4708,40
3704,1207,4709,37
3705,1207,4710,29
3706,1208,4711,4
3707,1208,4712,13
3708,1208,4713,24
3709,1208,4714,12
3710,1208,4715,9
3711,1209,4716,24
3712,1209,4717,7
3713,1210,4718,25
3714,1210,4719,15
3715,1211,4723,38
3716,1211,4724,19
3717,1211,4725,44
3718,1211,4726,43
3719,1211,4727,9
3720,1212,4728,30.150
3721,1212,4729,27.590
3722,1212,4730,7.000
3723,1212,4731,31.920
3724,1212,4732,21.930
3725,1213,4733,6
3726,1213,4734,3
3727,1213,4735,28
3728,1214,4736,12.690
3729,1214,4737,1.400
3730,1214,4738,4.770
3731,1215,4739,6.880
3732,1216,4740,8
3733,1216,4741,28
3734,1216,4742,6
3735,1216,4743,13
3736,1216,4744,39
3737,1217,4746,10
3738,1217,4747,8
3739,1218,4748,49
3740,1218,4749,36
3741,1218,4750,12
3742,1219,4755,27
3743,1219,4756,14
3744,1219,4757,31
3745,1219,4758,36
3746,1219,4759,8
3747,1220,4761,17
3748,1220,4762,49
3749,1220,4763,7
3750,1220,4764,41
3751,1221,4765,47
3752,1221,4766,23
3753,1221,4767,49
3754,1221,4768,49
3755,1221,4769,39
3756,1222,4770,1.880
3757,1222,4771,33.440
3758,1223,4775,1.710
3759,1223,4776,2.470
3760,1223,4777,12.160
3761,1224,4778,1
3762,1224,4779,46
3763,1224,4780,5
3764,1224,4781,50
3765,1225,4788,9
3766,1225,4789,17
3767,1225,4790,39
3768,1225,4791,27
3769,1225,4792,4
3770,1226,4793,38
3771,1226,4794,47
3772,1226,4795,40
3773,1226,4796,1
3774,1227,4797,37.440
3775,1227,4798,19.470
3776,1228,4799,13
3777,1228,4800,10
3778,1228,4801,21
3779,1228,4802,43
3780,1229,4803,32
3781,1229,4804,5
3782,1229,4805,36
3783,1229,4806,27
3784,1229,4807,20
3785,1230,4808,50
3786,1230,4809,4
3787,1230,4810,16
3788,1230,4811,3
3789,1230,4812,31
3790,1231,4813,6
3791,1231,4814,45
3792,1231,4815,10
3793,1231,4816,15
3794,1231,4817,40
3795,1232,4818,2
3796,1233,4819,9
3797,1233,4820,44
3798,1233,4821,49
3799,1233,4822,12
3800,1233,4823,39
3801,1234,4824,7.650
3802,1235,4825,28
3803,1235,4826,38
3804,1235,4827,19
3805,1236,4828,7
3806,1236,4829,19
3807,1236,4830,37
3808,1236,4831,39
3809,1236,4832,23
3810,1237,4833,33
3811,1238,4834,24
3812,1239,4835,23
3813,1239,4836,40
3814,1239,4837,1
3815,1240,4838,11.400
3816,1240,4839,18.250
3817,1240,4840,9.400
3818,1241,4845,1
3819,1241,4846,39
3820,1242,4847,39
3821,1242,4848,40
3822,1242,4849,28
3823,1242,4850,47
3824,1243,4851,25.230
3825,1243,4852,15.600
3826,1243,4853,3.900
3827,1244,4854,5.700
3828,1244,4855,8.800
3829,1244,4856,7.680
3830,1244,4857,18.400
3831,1244,4858,19.760
3832,1245,4859,38.250
3833,1246,4860,49
3834,1246,4861,25
3835,1247,4870,45
3836,1247,4871,32
3837,1247,4872,40
3838,1247,4873,11
3839,1247,4874,28
3840,1248,4879,28
3841,1249,4880,1
3842,1249,4881,25
3843,1249,4882,9
3844,1249,4883,25
3845,1250,4888,14
3846,1250,4889,37
3847,1251,4890,47
3848,1251,4891,32
3849,1252,4892,48
3850,1252,4893,27
3851,1253,4894,12
3852,1253,4895,12
3853,1253,4896,12
3854,1253,4897,33
3855,1253,4898,29
3856,1254,4900,9
3857,1255,4903,37
3858,1255,4904,3
3859,1255,4905,47
3860,1255,4906,48
3861,1256,4907,41
3862,1256,4908,40
3863,1256,4909,28
3864,1257,4910,24
3865,1257,4911,39
3866,1257,4912,47
3867,1257,4913,12
3868,1258,4914,22
3869,1258,4915,28
3870,1258,4916,9
3871,1258,4917,12
3872,1259,4918,19
3873,1259,4919,27
3874,1260,4924,20.250
3875,1260,4925,15.300
3876,1260,4926,6.560
3877,1260,4927,2.070
3878,1260,4928,25.740
3879,1261,4929,25
3880,1261,4930,17
3881,1261,4931,46
3882,1261,4932,18
3883,1261,4933,23
3884,1262,4934,28
3885,1262,4935,40
3886,1262,4936,38
3887,1262,4937,7
3888,1263,4939,22
3889,1263,4940,32
3890,1264,4941,2.320
3891,1264,4942,10.000
3892,1264,4943,6.240
3893,1264,4944,41.500
3894,1265,4945,21
3895,1265,4946,47
3896,1265,4947,30
3897,1266,4948,45
3898,1266,4949,13
3899,1266,4950,44
3900,1266,4951,42
3901,1267,4952,45
3902,1267,4953,11
3903,1267,4954,33
3904,1267,4955,7
3905,1268,4956,46
3906,1268,4957,12
3907,1269,4958,41
3908,1269,4959,25
3909,1269,4960,26
3910,1270,4964,10
3911,1270,4965,36
3912,1270,4966,43
3913,1271,4967,1.450
3914,1271,4968,0.260
3915,1271,4969,22.250
3916,1272,4976,5
3917,1272,4977,34
3918,1272,4978,46
3919,1273,4979,6.480
3920,1273,4980,3.640
3921,1273,4981,26.880
3922,1273,4982,1.080
3923,1274,4983,42
3924,1274,4984,35
3925,1274,4985,14
3926,1274,4986,10
3927,1275,4991,46
3928,1275,4992,42
3929,1275,4993,34
3930,1276,4994,16
3931,1276,4995,27
3932,1276,4996,23
3933,1276,4997,29
3934,1277,4998,40
3935,1278,5002,44
3936,1279,5003,7.670
3937,1279,5004,21.840
3938,1280,5005,1.760
3939,1280,5006,9.660
3940,1280,5007,8.010
3941,1280,5008,8.820
3942,1280,5009,0.360
3943,1281,5013,1
3944,1281,5014,16
3945,1281,5015,49
3946,1281,5016,33
3947,1281,5017,47
3948,1282,5022,36
3949,1282,5023,15
3950,1282,5024,24
3951,1282,5025,15
3952,1282,5026,15
3953,1283,5027,37
3954,1283,5028,24
3955,1283,5029,45
3956,1283,5030,43
3957,1283,5031,17
3958,1284,5032,12.320
3959,1284,5033,9.520
3960,1284,5034,18.720
3961,1284,5035,17.200
3962,1284,5036,23.200
3963,1285,5037,13.440
3964,1285,5038,0.320
3965,1285,5039,4.200
3966,1286,5040,4.400
3967,1286,5041,0.650
3968,1287,5042,5
3969,1288,5048,24.640
3970,1289,5052,41
3971,1290,5054,0.260
3972,1290,5055,1.870
3973,1290,5056,2.550
3974,1290,5057,2.280
3975,1291,5058,20
3976,1291,5059,27
3977,1291,5060,28
3978,1292,5061,34
3979,1292,5062,36
3980,1292,5063,18
3981,1292,5064,46
3982,1292,5065,17
3983,1293,5066,40
3984,1294,5069,15.190
3985,1294,5070,5.610
3986,1294,5071,12.400
3987,1295,5076,41
3988,1295,5077,15
3989,1295,5078,47
3990,1295,5079,12
3991,1296,5087,24.780
3992,1296,5088,29.200
3993,1296,5089,3.440
3994,1296,5090,13.330
3995,1297,5091,4
3996,1297,5092,49
3997,1298,5093,36
3998,1298,5094,41
3999,1298,5095,24
4000,1299,5096,18
4001,1299,5097,11
4002,1300,5098,41
4003,1300,5099,9
4004,1300,5100,33
4005,1301,5101,31
4006,1301,5102,43
4007,1301,5103,15
4008,1302,5104,31
4009,1302,5105,50
4010,1302,5106,3
4011,1302,5107,28
4012,1302,5108,10
4013,1303,5109,1
4014,1303,5110,41
4015,1303,5111,5
4016,1304,5117,41
4017,1304,5118,47
4018,1304,5119,24
4019,1305,5120,39
4020,1305,5121,14
4021,1305,5122,21
4022,1305,5123,43
4023,1306,5128,17.940
4024,1306,5129,4.960
4025,1307,5130,27.450
4026,1307,5131,23.940
4027,1307,5132,3.760
4028,1307,5133,3.640
4029,1307,5134,2.040
4030,1308,5135,12
4031,1308,5136,32
4032,1309,5137,16.740
4033,1309,5138,5.040
4034,1310,5139,27
4035,1310,5140,1
4036,1311,5141,12.600
4037,1311,5142,0.840
4038,1312,5143,29.250
4039,1312,5144,18.900
4040,1312,5145,21.060
4041,1313,5146,12.040
4042,1314,5147,12
4043,1315,5148,15.600
4044,1315,5149,22.680
4045,1316,5150,15
4046,1316,5151,14
4047,1317,5157,10.800
4048,1318,5166,8.740
4049,1318,5167,35.670
4050,1318,5168,4.800
4051,1318,5169,19.600
4052,1319,5175,47
4053,1319,5176,47
4054,1319,5177,22
4055,1320,5178,8.820
4056,1320,5179,6.000
4057,1320,5180,11.040
4058,1320,5181,16.500
4059,1321,5182,50
4060,1322,5183,10
4061,1322,5184,3
4062,1322,5185,41
4063,1322,5186,26
4064,1323,5187,38
